ID,Product Name,Price in ?,Discount %,Link
20,2GB RAM,5999,63,https://www.flipkart.com/foxin-red-blue-core2duo-2-ram-250-hard-disk/p/itmetfhzvzakffta?pid=CPUETFHZJRUHV5B9&srno=s_14_38&otracker=search&lid=LSTCPUETFHZJRUHV5B9FAJJX0&iid=b24730d9-2aae-4822-858f-c03c7626c2f5.CPUETFHZJRUHV5B9.SEARCH&qH=271356347147b513
21,2GB RAM,7599,65,https://www.flipkart.com/basama-rdc2500d-dual-core-2-ram-500-hard-disk/p/itmes6kypbhkeeah?pid=CPUES6KYUBEFDUVZ&srno=s_14_40&otracker=search&lid=LSTCPUES6KYUBEFDUVZJKOAUC&iid=de70a1fa-1c79-4529-81d0-886765b42748.CPUES6KYUBEFDUVZ.SEARCH&qH=271356347147b513
22,2GB RAM,5729,79,https://www.flipkart.com/basama-rdc2160-dual-core-2-ram-160-hard-disk/p/itmes6ky94whw4yv?pid=CPUES6KYFZEHURVZ&srno=s_15_1&otracker=search&lid=LSTCPUES6KYFZEHURVZCIHV9Q&iid=1215607d-7690-4c85-b075-487ba65bad57.CPUES6KYFZEHURVZ.SEARCH&qH=271356347147b513
23,2GB RAM,8799,66,https://www.flipkart.com/basama-rdc4500d-dual-core-2-ram-500-hard-disk/p/itmes6j97ptqpuhp?pid=CPUES6J9PFGDY532&srno=s_15_5&otracker=search&lid=LSTCPUES6J9PFGDY532JVFQCO&iid=7101e341-2409-402e-a0b6-0412f57baf1b.CPUES6J9PFGDY532.SEARCH&qH=271356347147b513
24,2GB RAM,6749,73,https://www.flipkart.com/basama-rdc2250d-dual-core-2-ram-250-hard-disk/p/itmes6kyuvardqbv?pid=CPUES6KYFHJZMZYA&srno=s_15_7&otracker=search&lid=LSTCPUES6KYFHJZMZYAVUMO7F&iid=c08294ac-9d93-4682-a614-140d03e976b8.CPUES6KYFHJZMZYA.SEARCH&qH=271356347147b513
25,2GB RAM,7410,53,https://www.flipkart.com/foxin-axe-red-blue-1102-500-core2duo-2-ram-hard-disk/p/itmez8ab6upaerz9?pid=CPUEZ8A7WSUJHVYM&srno=s_15_9&otracker=search&lid=LSTCPUEZ8A7WSUJHVYMBIHLNN&iid=ec6704fb-665c-46d5-9de6-00903bd08d05.CPUEZ8A7WSUJHVYM.SEARCH&qH=271356347147b513
26,2GB RAM,7590,75,https://www.flipkart.com/basama-rdc4320d-dual-core-2-ram-320-hard-disk/p/itmes6kywywrpcgu?pid=CPUES6KYENKKY8DB&srno=s_15_10&otracker=search&lid=LSTCPUES6KYENKKY8DB0PXN9F&iid=a8438c27-81f6-41b2-8f06-0af9bce0b23d.CPUES6KYENKKY8DB.SEARCH&qH=271356347147b513
27,2GB RAM,6995,65,https://www.flipkart.com/zebronics-spring-2gb-250gb-microtower-dual-core-2-ram-250-hard-disk/p/itmevtnxkd3rhrpx?pid=CPUEVTNXHMPFXXKN&srno=s_15_19&otracker=search&lid=LSTCPUEVTNXHMPFXXKNVMVU9U&iid=d91d6355-d70c-4b58-9ecd-69ca0076e2a2.CPUEVTNXHMPFXXKN.SEARCH&qH=271356347147b513
28,2GB RAM,5699,65,https://www.flipkart.com/zebronic-c55322-c2d-2-ram-160-hard-disk/p/itmetfujsqwvghmr?pid=CPUETFUJB8RCSVBF&srno=s_15_23&otracker=search&lid=LSTCPUETFUJB8RCSVBFCIC5OH&iid=f64a9935-e3ae-461f-b17e-bf594f3c0001.CPUETFUJB8RCSVBF.SEARCH&qH=271356347147b513
29,2GB RAM,5875,59,https://www.flipkart.com/zebronics-zebxdc0021-dual-core-2-ram-250-hard-disk/p/itmejhyarpn7bzqf?pid=CPUEJHYA6SCJMAVZ&srno=s_15_25&otracker=search&lid=LSTCPUEJHYA6SCJMAVZZPOIB1&iid=f84bc739-b33e-4436-9bd2-806154f6f4ba.CPUEJHYA6SCJMAVZ.SEARCH&qH=271356347147b513
30,2GB RAM,12990,50,https://www.flipkart.com/intex-it-224-250gb-full-tower-core-i3-2-ram-250-hard-disk/p/itmevqcb4fgpgepu?pid=CPUEVQCBGTF4RPHR&srno=s_16_7&otracker=search&lid=LSTCPUEVQCBGTF4RPHRL66AEB&iid=f6d7b8bf-15a0-4b56-b882-88f76ea8193c.CPUEVQCBGTF4RPHR.SEARCH&qH=271356347147b513
31,2GB RAM,12190,59,https://www.flipkart.com/zebronics-chase2-assembly-core-i3-2-ram-250-hard-disk/p/itmevy2g3ydntzhe?pid=CPUEVY2GUYVUSEHC&srno=s_16_13&otracker=search&lid=LSTCPUEVY2GUYVUSEHCYZFTCG&iid=fefa0cc6-13a1-4b05-9f3d-54b885e7c319.CPUEVY2GUYVUSEHC.SEARCH&qH=271356347147b513
32,2GB RAM,7000,53,https://www.flipkart.com/assembled-zeb945-3-0-2gb-320-microtower-intel-core-2-duo-ram-320-hard-disk/p/itmewzayeg2sd7ph?pid=CPUEWZAYZMBEHMPQ&srno=s_16_33&otracker=search&lid=LSTCPUEWZAYZMBEHMPQILXU32&iid=e46c12cd-e552-45ef-a78f-720edda1ea33.CPUEWZAYZMBEHMPQ.SEARCH&qH=271356347147b513
33,2GB RAM,1821,54,https://www.flipkart.com/transcend-ddr2-2-gb-pc-dram-jm800qlu-2g/p/itmd2rypzhmmcjwa?pid=RAMD2RYPWPMZGQMW&srno=s_17_24&otracker=search&lid=LSTRAMD2RYPWPMZGQMWVH3MER&iid=6085b370-b6f6-4aa0-a46a-d7ac65f96d1a.RAMD2RYPWPMZGQMW.SEARCH&qH=271356347147b513
34,2GB RAM,810,53,https://www.flipkart.com/kingston-na-ddr2-2-gb-pc-desktop-ram-refurbished/p/itmemrzfcduvsjdv?pid=RAMEMRZFQ5YJBZYB&srno=s_23_17&otracker=search&lid=LSTRAMEMRZFQ5YJBZYBXXLAVR&iid=9c31ac8f-e0c5-437a-b39c-90b09e666698.RAMEMRZFQ5YJBZYB.SEARCH&qH=271356347147b513
35,2GB RAM,11999,54,https://www.flipkart.com/honor-6-plus-black-32-gb/p/itmeuyd8azmuvpz6?pid=MOBE5DYUDJFNFJFM&srno=s_27_24&otracker=search&lid=LSTMOBE5DYUDJFNFJFMEENNGD&iid=08d3f639-5672-4153-bf89-34b79fe76c3b.MOBE5DYUDJFNFJFM.SEARCH&qH=271356347147b513
36,2GB RAM,925,55,https://www.flipkart.com/hynix-genuine-ddr2-2-gb-single-channel-pc-h15201504-7/p/itme6j6fkznv9jwg?pid=RAME6J6FDTGBFYYJ&srno=s_34_11&otracker=search&lid=LSTRAME6J6FDTGBFYYJNBV2QW&iid=172457d6-3fd4-48ad-9777-702b5063d2d6.RAME6J6FDTGBFYYJ.SEARCH&qH=271356347147b513
37,2GB RAM,1290,57,https://www.flipkart.com/transcend-ddr2-667-pc2-5300-ddr2-2-gb-laptop-dram-jm667qsu-2g/p/itmd2ryppb5qwzcd?pid=RAMD2RYP47MYZZ98&srno=s_34_35&otracker=search&lid=LSTRAMD2RYP47MYZZ98VGMO99&iid=bfebd7c8-cdd1-4635-8ee5-c7a16be1f76b.RAMD2RYP47MYZZ98.SEARCH&qH=271356347147b513
38,2GB RAM,790,67,https://www.flipkart.com/kingston-ddr2-2-gb-pc-dram-kvr800d2n6-2g/p/itmd4hgzrerb9c8f?pid=RAMD4HGZWV6GSJGZ&srno=s_35_7&otracker=search&lid=LSTRAMD4HGZWV6GSJGZQDNOPA&iid=61603fdb-c2fa-4304-af78-3da1816e4691.RAMD4HGZWV6GSJGZ.SEARCH&qH=271356347147b513
39,2GB RAM,1365,58,https://www.flipkart.com/kingston-ddr3-2-gb-laptop-dram-kvr1333d3s9-2g/p/itmd5h56ksmwpskp?pid=RAMD5H56TXU9TR57&srno=s_35_31&otracker=search&lid=LSTRAMD5H56TXU9TR57RU3GUH&iid=b83d4df9-1486-4aa2-a554-1a2162e0adff.RAMD5H56TXU9TR57.SEARCH&qH=271356347147b513
40,2GB RAM,7499,50,https://www.flipkart.com/micromax-canvas-5-maple-wood-32-gb/p/itmevt8ypnebfrm7?pid=MOBEVT45TADW7NFA&srno=s_36_7&otracker=search&lid=LSTMOBEVT45TADW7NFAMWPCUW&iid=6dcce8d5-d6c0-44c5-8835-2ea87dfdc32a.MOBEVT45TADW7NFA.SEARCH&qH=271356347147b513
41,2GB RAM,7499,50,https://www.flipkart.com/micromax-canvas-5-walnut-wood-32-gb/p/itmevt8ypnebfrm7?pid=MOBEVT45DWYPWAPH&srno=s_36_9&otracker=search&lid=LSTMOBEVT45DWYPWAPH3WMKBW&iid=2998a050-7a62-4707-9c75-a39102099639.MOBEVT45DWYPWAPH.SEARCH&qH=271356347147b513
42,2GB RAM,1208,50,https://www.flipkart.com/transcend-ddr3-1333-pc3-10600-ddr3-2-gb-pc-dram-jm1333kln-2g/p/itmd2ryphzfezp3x?pid=RAMD2RYPMTHKAWJH&srno=s_36_31&otracker=search&lid=LSTRAMD2RYPMTHKAWJHNSBVBI&iid=54f02066-b433-4d22-9378-77e083d31672.RAMD2RYPMTHKAWJH.SEARCH&qH=271356347147b513
43,2GB RAM,1092,72,https://www.flipkart.com/transcend-ddr2-2-gb-pc-dram-jm667qlu-2g/p/itmd2rypv7sfvds4?pid=RAMD2RYPU2YE2MPX&srno=s_36_36&otracker=search&lid=LSTRAMD2RYPU2YE2MPXVNB1BY&iid=d966d3a0-3b28-4fdf-89bd-007a655b43e6.RAMD2RYPU2YE2MPX.SEARCH&qH=271356347147b513
44,2GB RAM,1178,64,https://www.flipkart.com/transcend-ddr2-800-pc2-6400-ddr2-2-gb-laptop-dram-jm800qsu-2g/p/itmd2rypgzmtsheg?pid=RAMD2RYPK4PFDWHJ&srno=s_36_38&otracker=search&lid=LSTRAMD2RYPK4PFDWHJVBMRLK&iid=2e60ecb6-7019-4d38-a36f-1581ebd4e1dc.RAMD2RYPK4PFDWHJ.SEARCH&qH=271356347147b513
45,2GB RAM,900,54,https://www.flipkart.com/hynix-genuine-ddr2-2-gb-pc-pc-hynix-pc/p/itmeegb5hjhbwgbp?pid=RAMEEGB5SZXQH6HG&srno=s_37_4&otracker=search&lid=LSTRAMEEGB5SZXQH6HGSTZQUU&iid=62d335ec-a327-4995-bbbb-52ce2510e728.RAMEEGB5SZXQH6HG.SEARCH&qH=271356347147b513
46,2GB RAM,1208,59,https://www.flipkart.com/transcend-pc2-5300-ddr3-2-gb-pc-dram-jm1333klu-2g/p/itmd2ryp5fyuyghg?pid=RAMD2RYPY58CUHPG&srno=s_37_9&otracker=search&lid=LSTRAMD2RYPY58CUHPGQQDUVQ&iid=1f558251-6f21-44b6-a7ca-5b1d7d0c5faf.RAMD2RYPY58CUHPG.SEARCH&qH=271356347147b513
47,2GB RAM,399,55,https://www.flipkart.com/samsung-original-ddr2-1-gb-single-channel-pc-s20201504-5/p/itme6qhhcybqzcse?pid=RAME6QHH2749YZZT&srno=s_37_10&otracker=search&lid=LSTRAME6QHH2749YZZTJH0GSI&iid=86ffcfb5-bdf0-41a8-b099-e2e1d6158e74.RAME6QHH2749YZZT.SEARCH&qH=271356347147b513
48,2GB RAM,899,55,https://www.flipkart.com/transcend-ddr2-1-gb-pc-dram-jm800qlu-1g/p/itmd2rypbemxxc8y?pid=RAMD2RYPGZYGSFBK&srno=s_37_14&otracker=search&lid=LSTRAMD2RYPGZYGSFBK7A7AMO&iid=57618eee-1b75-4b65-b32a-977c22a8ff53.RAMD2RYPGZYGSFBK.SEARCH&qH=271356347147b513
49,2GB RAM,649,61,https://www.flipkart.com/kingston-ddr2-1-gb-pc-dram-kvr800d2n6-1g-kvr800d2n5-1g-sp/p/itmdzcww7vgxj8gd?pid=RAMD5H56THYWNWXU&srno=s_37_17&otracker=search&lid=LSTRAMD5H56THYWNWXUCUHIYE&iid=a43f3911-a9cd-459d-8b9f-d7cdd3841e5f.RAMD5H56THYWNWXU.SEARCH&qH=271356347147b513
50,2GB RAM,398,59,https://www.flipkart.com/kingston-na-ddr2-1-gb-pc-ddr-2/p/itmehyydxshdbzxg?pid=RAMEHYYDXGJCVGGT&srno=s_37_18&otracker=search&lid=LSTRAMEHYYDXGJCVGGTCT18VO&iid=5f5d61be-75a7-4990-a5e6-cca118fed2aa.RAMEHYYDXGJCVGGT.SEARCH&qH=271356347147b513
51,2GB RAM,592,54,https://www.flipkart.com/kingston-667-ddr2-1-gb-dual-channel-pc-64-x-128-mb-mhz-dimm-kvr667d2n5-1g/p/itmdsybsw7xstgyr?pid=RAMEDHHREGGZA3ZJ&srno=s_37_21&otracker=search&lid=LSTRAMEDHHREGGZA3ZJWKEHL0&iid=352c50df-eeed-4c64-8902-b8bb6c2a5e29.RAMEDHHREGGZA3ZJ.SEARCH&qH=271356347147b513
52,2GB RAM,649,50,https://www.flipkart.com/kingston-ddr2-1-gb-pc-dram-kvr667d2n5-1g/p/itmdsybsw7xstgyr?pid=RAMD4HGZQHGJFZGW&srno=s_37_22&otracker=search&lid=LSTRAMD4HGZQHGJFZGWAGJ4B4&iid=7eaaac4c-b56a-4ba3-8ab9-1c4033c21b9e.RAMD4HGZQHGJFZGW.SEARCH&qH=271356347147b513
53,2GB RAM,1149,61,https://www.flipkart.com/kingston-ddr2-1-gb-laptop-dram-kvr667d2s5-1g/p/itmd4hgzebb4byev?pid=RAMD4HGZUMFGQZWV&srno=s_37_30&otracker=search&lid=LSTRAMD4HGZUMFGQZWVMGNB1E&iid=8475e2c6-77f8-4089-a25a-1c4df9f5b892.RAMD4HGZUMFGQZWV.SEARCH&qH=271356347147b513
54,2GB RAM,950,52,https://www.flipkart.com/evm-ddr2-1-gb-dual-channel-pc-dram-evmp1g667u68c-evmp1g667u88d-evmp1g800u68d/p/itmdnymmjcqhjfgr?pid=RAMD9ZDJRESJAZ7Q&srno=s_37_31&otracker=search&lid=LSTRAMD9ZDJRESJAZ7QJY8ZSY&iid=ee62299b-739b-4d7a-aec3-edf92808e494.RAMD9ZDJRESJAZ7Q.SEARCH&qH=271356347147b513
55,2GB RAM,3990,61,https://www.flipkart.com/kingston-hyperx-blu-ddr3-4-gb-pc-dram-khx1600c9ad3b1k2-4g/p/itmdzz7ymgjctqrf?pid=RAMDZZ5MEFQPMDAB&srno=s_37_33&otracker=search&lid=LSTRAMDZZ5MEFQPMDABJGFXDF&iid=be81c4ed-226b-421d-a2ed-c7c5f5174766.RAMDZZ5MEFQPMDAB.SEARCH&qH=271356347147b513
56,2GB RAM,629,69,https://www.flipkart.com/transcend-ddr2-1-gb-pc-dram-jm667qlu-1g/p/itmd2rypd7tsktkx?pid=RAMD2RYPDKC86ZZA&srno=s_37_34&otracker=search&lid=LSTRAMD2RYPDKC86ZZAEOADYP&iid=39fe170a-b6b4-46af-a45b-9651c6bb1849.RAMD2RYPDKC86ZZA.SEARCH&qH=271356347147b513
57,2GB RAM,400,59,https://www.flipkart.com/samsung-original-refurbished-ddr2-1-gb-pc-refurbished-desktop-ram/p/itmenstm4tjkfgq2?pid=RAMENSTMJQGHX86Z&srno=s_37_39&otracker=search&lid=LSTRAMENSTMJQGHX86ZYI6UW4&iid=ae63d0e8-a027-46c0-bdc2-6f6a551670c8.RAMENSTMJQGHX86Z.SEARCH&qH=271356347147b513
58,2GB RAM,712,69,https://www.flipkart.com/transcend-ddr2-667-pc2-5300-ddr2-1-gb-laptop-dram-jm667qsu-1g/p/itmd2rypqspkwzgz?pid=RAMD2RYPKCDJ5EER&srno=s_37_40&otracker=search&lid=LSTRAMD2RYPKCDJ5EERQJKOPA&iid=aab8216e-1121-4391-b9f0-8972b6fcc4a9.RAMD2RYPKCDJ5EER.SEARCH&qH=271356347147b513
59,2GB RAM,2999,50,https://www.flipkart.com/hynix-hymp151p72cp4-s5-ab-ddr2-4-gb-server-memory-hynix-ecc-reg-800mhz-ddr2/p/itme89mspsgkyxmf?pid=RAME89MSMNEQFPQP&srno=s_38_2&otracker=search&lid=LSTRAME89MSMNEQFPQPEE03XL&iid=86d1f9c4-dbef-445c-bb58-90fc6a327898.RAME89MSMNEQFPQP.SEARCH&qH=271356347147b513
60,2GB RAM,470,60,https://www.flipkart.com/lapcare-ultra-ddr2-1-gb-dual-channel-pc-dram-ddr-2-1gb/p/itmewj2kxhpk4ze7?pid=RAMEWJ2KVZN5EZFN&srno=s_38_6&otracker=search&lid=LSTRAMEWJ2KVZN5EZFNDCRJWY&iid=4693a416-6fea-442f-b362-ab9f5a1ad2ab.RAMEWJ2KVZN5EZFN.SEARCH&qH=271356347147b513
61,2GB RAM,400,61,https://www.flipkart.com/hynix-667mhz-ddr2-1-gb-single-channel-pc-desktop-667/p/itmeeega9rt94apg?pid=RAMEEEGAHKNHBXQS&srno=s_38_7&otracker=search&lid=LSTRAMEEEGAHKNHBXQSEBIXPE&iid=98b619d5-9bb1-422b-8d94-a11f721d6254.RAMEEEGAHKNHBXQS.SEARCH&qH=271356347147b513
62,2GB RAM,999,60,https://www.flipkart.com/soundlogic-touchlight-wireless-led-color-changing-rechargeable-bluetooth-speaker-portable-mobile-tablet/p/itmep8y2gaxjhn3j?pid=ACCEP8YFH2KSVEFF&srno=s_38_21&otracker=search&lid=LSTACCEP8YFH2KSVEFFDR6LUN&iid=adab6e6b-5bb0-4af5-9fff-0d7b2c5ddfa6.ACCEP8YFH2KSVEFF.SEARCH&qH=271356347147b513
63,2GB RAM,999,66,https://www.flipkart.com/debock-p-3-high-speed-charging-10000-mah-power-bank/p/itmesz4u7swg8pvq?pid=PWBESZ4UZ6EEC2JX&srno=s_38_24&otracker=search&lid=LSTPWBESZ4UZ6EEC2JXWHRZDR&iid=29233632-08f3-43af-a5cf-42e44ce2d50a.PWBESZ4UZ6EEC2JX.SEARCH&qH=271356347147b513
64,2GB RAM,296,50,https://www.flipkart.com/edfigo-pvc-micro-usb-2-1a-high-speed-fast-data-sync-charge-cable/p/itmevwhmhfeqhfkp?pid=ACCEVVXBFUBGP6XQ&srno=s_38_26&otracker=search&lid=LSTACCEVVXBFUBGP6XQJ6R8QL&iid=e8b8fb2f-a153-463e-94c0-ae0fd653b62c.ACCEVVXBFUBGP6XQ.SEARCH&qH=271356347147b513
65,2GB RAM,3123,68,https://www.flipkart.com/wonder-world-camera-mobile-bluetooth-sim-card-gsm-tf-supportable-silver-smartwatch/p/itmerfphsvvnff5p?pid=SMWERFPH4FFKFXN2&srno=s_38_27&otracker=search&lid=LSTSMWERFPH4FFKFXN2L0PXG3&iid=3dc95488-26eb-46bb-9837-56ea91336126.SMWERFPH4FFKFXN2.SEARCH&qH=271356347147b513
66,2GB RAM,4499,55,https://www.flipkart.com/axcess-mxq-pro-amlogic-s905-android-5-1-tv-box-2gb-ram-16gb-rom-2-4-5ghz-wifi-bluetooth-media-streaming-device/p/itmesz9gzey9sgkp?pid=SELESZ9GXGU5EFH8&srno=s_38_29&otracker=search&lid=LSTSELESZ9GXGU5EFH85NBUTJ&iid=979d6964-7d24-463a-a650-4ab8a9a4e0b2.SELESZ9GXGU5EFH8.SEARCH&qH=271356347147b513
67,2GB RAM,999,66,https://www.flipkart.com/debock-pb-3-original-power-supply-10000-mah-bank/p/itmet3musaja4gmv?pid=PWBET3MJWTG96ZRR&srno=s_38_37&otracker=search&lid=LSTPWBET3MJWTG96ZRRND9ZRA&iid=7b05bad0-1d75-4afd-a0b3-ef7ec9ca68d6.PWBET3MJWTG96ZRR.SEARCH&qH=271356347147b513
68,2GB RAM,6039,68,https://www.flipkart.com/zebron-zeb22564-c2d-4-ram-160-hard-disk/p/itmethz4bf47bfxs?pid=CPUETHZ4STUDZKV7&srno=s_39_5&otracker=search&lid=LSTCPUETHZ4STUDZKV7FNAP3Z&iid=074f5873-42f1-4f11-91a8-8680afb0de1e.CPUETHZ4STUDZKV7.SEARCH&qH=271356347147b513
69,2GB RAM,2249,75,https://www.flipkart.com/vibex-dz-09-in-built-3g-mobile-camera-ext-memory-card-slot-silver-smartwatch/p/itmehjabwpgybdf7?pid=SMWEHJABZCAHQHTF&srno=s_39_9&otracker=search&lid=LSTSMWEHJABZCAHQHTFQGY31Y&iid=5f4df63f-aed2-49eb-bb9a-3b2f84776d88.SMWEHJABZCAHQHTF.SEARCH&qH=271356347147b513
70,2GB RAM,449,55,https://www.flipkart.com/namya-usb-adaptor-data-cable-lava-pixel-v2-mobile-charger/p/itmeqasaqgehvjgb?pid=ACCEQASAG9MCAQ9W&srno=s_39_10&otracker=search&lid=LSTACCEQASAG9MCAQ9WALLMGY&iid=e241ee90-0240-4b6e-88fe-526ee903c25d.ACCEQASAG9MCAQ9W.SEARCH&qH=271356347147b513
71,2GB RAM,2498,75,https://www.flipkart.com/voltegic-wrist-mobile-phone-support-tf-sim-card-answer-call-camera-pedometer-bluetooth-gold-smartwatch/p/itmer6zh9gr6ym9v?pid=SMWER6ZHMZUH3HMZ&srno=s_39_11&otracker=search&lid=LSTSMWER6ZHMZUH3HMZDGEWR2&iid=273bedd8-aa0f-49cf-a1ee-8e8a156f88da.SMWER6ZHMZUH3HMZ.SEARCH&qH=271356347147b513
72,2GB RAM,3299,67,https://www.flipkart.com/voltegic-mobile-phone-unlocked-gsm-bluetooth-music-player-camera-calendar-stopwatch-silver-smartwatch/p/itmer6zh5v5jsp5h?pid=SMWER6ZHND7NHKZY&srno=s_39_12&otracker=search&lid=LSTSMWER6ZHND7NHKZY6T8ONP&iid=5dab8989-e76a-4751-a870-0fa4f356c6f7.SMWER6ZHND7NHKZY.SEARCH&qH=271356347147b513
73,2GB RAM,3123,68,https://www.flipkart.com/wonder-world-watch-phone-gsm-camera-sim-sd-card-black-smartwatch/p/itmeu3haspyaefdt?pid=SMWEU3HAAF4DHTG9&srno=s_39_13&otracker=search&lid=LSTSMWEU3HAAF4DHTG9XYJXLW&iid=21c333b3-9c22-46fe-b086-4839f9fb459c.SMWEU3HAAF4DHTG9.SEARCH&qH=271356347147b513
74,2GB RAM,2498,72,https://www.flipkart.com/wonder-world-mobile-bluetooth-sim-slot-gsm-black-smartwatch/p/itmez8y5pm7nxzxb?pid=SMWEZ7ZJR6RTHKEV&srno=s_39_14&otracker=search&lid=LSTSMWEZ7ZJR6RTHKEVGE9LKH&iid=f56777e3-36d4-4fc1-a1f5-078690c23b96.SMWEZ7ZJR6RTHKEV.SEARCH&qH=271356347147b513
75,2GB RAM,3123,68,https://www.flipkart.com/wonder-world-sim-intelligent-mobile-phone-watch-gold-smartwatch/p/itmeu3hacsewqjh4?pid=SMWEU3HAHCJYXQZG&srno=s_39_15&otracker=search&lid=LSTSMWEU3HAHCJYXQZGBL1NTT&iid=77c6e765-24b7-4e0a-9583-276b778a21d6.SMWEU3HAHCJYXQZG.SEARCH&qH=271356347147b513
76,2GB RAM,2699,73,https://www.flipkart.com/wonder-world-dz-09-in-built-3g-mobile-camera-ext-memory-card-slot-silver-smartwatch/p/itmer6zhgurgzqth?pid=SMWER6ZH7F6HT9H7&srno=s_39_16&otracker=search&lid=LSTSMWER6ZH7F6HT9H727MOPO&iid=5403ce6b-1f24-4854-9be4-a38388411c60.SMWER6ZH7F6HT9H7.SEARCH&qH=271356347147b513
77,2GB RAM,3123,68,https://www.flipkart.com/wonder-world-bluetooth-bracelet-sim-sd-card-slots-camera-gold-smartwatch/p/itmeu3zpzvtccxcu?pid=SMWEU3ZP2FVKHHTF&srno=s_39_17&otracker=search&lid=LSTSMWEU3ZP2FVKHHTFRRMA7H&iid=eb0ea2b5-0d38-4f9d-a9f2-af6e129ab950.SMWEU3ZP2FVKHHTF.SEARCH&qH=271356347147b513
78,2GB RAM,3123,68,https://www.flipkart.com/voltegic-sport-clock-sim-tf-card-slot-mp3-camera-bluetooth-silver-smartwatch/p/itmerfpggjpzfefs?pid=SMWERFPGZ79ZVHQU&srno=s_39_18&otracker=search&lid=LSTSMWERFPGZ79ZVHQUESECIY&iid=c10dd841-6f1c-423b-9850-45386b6adcab.SMWERFPGZ79ZVHQU.SEARCH&qH=271356347147b513
79,2GB RAM,3123,68,https://www.flipkart.com/wonder-world-dz09-camera-bluetooth-gsm-support-ft-card-multi-language-gold-smartwatch/p/itmeu3hahzjkbrvu?pid=SMWEU3HA7ZMZWHAV&srno=s_39_19&otracker=search&lid=LSTSMWEU3HA7ZMZWHAVJWOKIO&iid=5200b282-d1ce-474e-8e0e-51e19d5cee1d.SMWEU3HA7ZMZWHAV.SEARCH&qH=271356347147b513
80,2GB RAM,2499,75,https://www.flipkart.com/wonder-world-dz09d-single-sim-mobile-phone-gold-smartwatch/p/itmer6zhpmxjq8zz?pid=SMWER6ZDWGYF9DTM&srno=s_39_20&otracker=search&lid=LSTSMWER6ZDWGYF9DTM1QN2AR&iid=7d43587a-0572-4c62-a372-2579e81e530f.SMWER6ZDWGYF9DTM.SEARCH&qH=271356347147b513
81,2GB RAM,3299,67,https://www.flipkart.com/wonder-world-dz-09-mobile-gsm-sim-card-sport-camera-hd-gold-smartwatch/p/itmer6zhxwuhuu7p?pid=SMWER6ZHJFQFKY7T&srno=s_39_21&otracker=search&lid=LSTSMWER6ZHJFQFKY7TMTYJJE&iid=003fa67f-d260-4587-b641-febf81f3fc64.SMWER6ZHJFQFKY7T.SEARCH&qH=271356347147b513
82,2GB RAM,2249,75,https://www.flipkart.com/vibex-dz-09-mobile-gsm-sim-card-camera-bluetooth-gold-smartwatch/p/itmehjab5yuehype?pid=SMWEHJABGG6SN7VE&srno=s_39_22&otracker=search&lid=LSTSMWEHJABGG6SN7VEET5NGY&iid=169fa3a8-cd41-4b88-980e-4a0d1058c4a7.SMWEHJABGG6SN7VE.SEARCH&qH=271356347147b513
83,2GB RAM,2498,72,https://www.flipkart.com/wonder-world-camera-mobile-bluetooth-sim-card-gsm-tf-supportable-multicolor-smartwatch/p/itmez7zmvzwphgqd?pid=SMWEZ7ZKK92YQWBP&srno=s_39_23&otracker=search&lid=LSTSMWEZ7ZKK92YQWBPHFP6TR&iid=cfa0c815-2a33-4888-9586-a658efc2575d.SMWEZ7ZKK92YQWBP.SEARCH&qH=271356347147b513
84,2GB RAM,3299,67,https://www.flipkart.com/voltegic-dz09-electronics-sim-tf-card-mobile-phone-bluetooth-black-smartwatch/p/itmer6zhxfjsp7cf?pid=SMWER6ZDYQVUVAJP&srno=s_39_24&otracker=search&lid=LSTSMWER6ZDYQVUVAJPHLAYSA&iid=0cfeff19-b458-4c2b-bed1-7421f08b3c51.SMWER6ZDYQVUVAJP.SEARCH&qH=271356347147b513
85,2GB RAM,2699,73,https://www.flipkart.com/wonder-world-dz09-bluetooth-wrist-phone-w-sim-slot-pedometer-silver-smartwatch/p/itmer6zhkdezswqg?pid=SMWER6ZDVKPYNNWS&srno=s_39_25&otracker=search&lid=LSTSMWER6ZDVKPYNNWSGDIZPM&iid=07310a1f-8e6e-44a8-a686-0dcdc91b3fbc.SMWER6ZDVKPYNNWS.SEARCH&qH=271356347147b513
86,2GB RAM,2249,75,https://www.flipkart.com/vibex-1-54-phone-touch-screen-bluetooth-gt-08-black-smartwatch/p/itmehjabvu5yesmh?pid=SMWEHJABZD23CYP8&srno=s_39_26&otracker=search&lid=LSTSMWEHJABZD23CYP8RDMUFG&iid=0db227b4-b119-49aa-b585-5264deee494d.SMWEHJABZD23CYP8.SEARCH&qH=271356347147b513
87,2GB RAM,2498,75,https://www.flipkart.com/wonder-world-dz-09-sim-card-bluetooth-gsm-sport-dvr-camera-tf-support-silver-smartwatch/p/itmepgefvhcvfcp3?pid=SMWESPFMFRUXSFXD&srno=s_39_27&otracker=search&lid=LSTSMWESPFMFRUXSFXDVS3GRE&iid=0869954a-5d62-42bd-a785-98eec32f65ec.SMWESPFMFRUXSFXD.SEARCH&qH=271356347147b513
